10,VC2-REF,35.748,1.2
10,CNF,9857.12,-1
10,3CNF,11155.4,-1
10,VC1,32.606,1
10,VC2,25.994,1.6
10,VC1-REF,37.822,1
10,VC2-REF,40.934,1
10,CNF,5542.73,-1
10,3CNF,11763.3,-1
10,VC1,33.557,1.2
10,VC2,34.615,1.6
10,VC1-REF,39.698,1.2
10,VC2-REF,36.675,1.2
10,CNF,112624,-1
10,3CNF,124377,-1
10,VC1,40.545,1
10,VC2,28.836,1.33333
10,VC1-REF,38.995,1
10,VC2-REF,38.142,1
10,CNF,11121.1,-1
10,3CNF,11844.6,-1
10,VC1,32.095,1
10,VC2,23.914,1.2
10,VC1-REF,36.56,1
10,VC2-REF,41.416,1
10,CNF,10682.9,-1
10,3CNF,15564.3,-1
10,VC1,32.618,1
10,VC2,33.511,1.2
10,VC1-REF,41.595,1
10,VC2-REF,40.503,1
10,CNF,6779.85,-1
10,3CNF,17697.4,-1
10,VC1,38.157,1
10,VC2,26.032,1.6
10,VC1-REF,38.651,1
10,VC2-REF,35.394,1
10,CNF,27105.4,-1
10,3CNF,11346.8,-1
10,VC1,34.913,1.2
10,VC2,26.481,1.6
10,VC1-REF,40.918,1.2
10,VC2-REF,31.867,1.2
15,CNF,1.17187e+06,-1
15,3CNF,1.71729e+06,-1
15,VC1,47.68,1
15,VC2,34.574,1.42857
15,VC1-REF,52.04,1
15,VC2-REF,47.217,1
15,CNF,109896,-1
15,3CNF,128481,-1
15,VC1,47.834,1
15,VC2,32.83,1.33333
15,VC1-REF,52.406,1
15,VC2-REF,39.244,1
15,CNF,1.06432e+06,-1
15,3CNF,759488,-1
15,VC1,61.525,1
15,VC2,40.722,1.71429
15,VC1-REF,47.575,1
15,VC2-REF,52.454,1
15,CNF,3e+07,-1
15,3CNF,3e+07,-1
15,VC1,45.621,-1
15,VC2,41.141,-1
15,VC1-REF,51.207,-1
15,VC2-REF,43.272,-1
15,CNF,142656,-1
15,3CNF,151585,-1
15,VC1,49.788,1
15,VC2,34.503,1.66667
15,VC1-REF,55.363,1
15,VC2-REF,55.495,1.16667
15,CNF,3e+07,-1
15,3CNF,1.16334e+07,-1
15,VC1,56.184,1
15,VC2,38.254,1.5
15,VC1-REF,54.449,1
15,VC2-REF,46.42,1
15,CNF,1.38744e+06,-1
15,3CNF,1.75799e+06,-1
15,VC1,58.06,1
15,VC2,48.28,1.71429
15,VC1-REF,56.616,1
15,VC2-REF,52.983,1.14286
15,CNF,1.27828e+06,-1
15,3CNF,690399,-1
15,VC1,43.953,1
15,VC2,35.546,2
15,VC1-REF,67.042,1
15,VC2-REF,74.862,1
15,CNF,1.8323e+06,-1
15,3CNF,1.68979e+06,-1
15,VC1,54.067,1
15,VC2,36.205,1.42857
15,VC1-REF,54.14,1
15,VC2-REF,45.125,1
15,CNF,1.06436e+06,-1
15,3CNF,1.97436e+06,-1
15,VC1,53.563,1.14286
15,VC2,36.208,1.71429
15,VC1-REF,51.511,1
15,VC2-REF,55.129,1.14286
20,CNF,3e+07,-1
20,3CNF,3e+07,-1
20,VC1,68.748,-1
20,VC2,47.958,-1
20,VC1-REF,68.56,-1
20,VC2-REF,59.946,-1
20,CNF,3e+07,-1
20,3CNF,3e+07,-1
20,VC1,61.54,-1
20,VC2,46.298,-1
20,VC1-REF,83.322,-1
20,VC2-REF,61.658,-1
20,CNF,3e+07,-1
20,3CNF,3e+07,-1
20,VC1,61.861,-1
20,VC2,58.233,-1
20,VC1-REF,72.771,-1
20,VC2-REF,66.523,-1
20,CNF,3e+07,-1
20,3CNF,3e+07,-1
20,VC1,69.305,-1
20,VC2,45.039,-1
20,VC1-REF,68.578,-1
20,VC2-REF,61.067,-1
20,CNF,3e+07,-1
20,3CNF,3e+07,-1
20,VC1,59.532,-1
20,VC2,49.557,-1
20,VC1-REF,68.421,-1
20,VC2-REF,53.857,-1
20,CNF,3e+07,-1
20,3CNF,3e+07,-1
20,VC1,71.764,-1
20,VC2,45.566,-1
20,VC1-REF,71.745,-1
20,VC2-REF,80.514,-1
20,CNF,3e+07,-1
20,3CNF,3e+07,-1
20,VC1,59.652,-1
20,VC2,40.387,-1
20,VC1-REF,84.852,-1
20,VC2-REF,56.208,-1
20,CNF,3e+07,-1
20,3CNF,3e+07,-1
20,VC1,60.592,-1
20,VC2,50.131,-1
20,VC1-REF,70.54,-1
20,VC2-REF,54.95,-1
20,CNF,3e+07,-1
20,3CNF,3e+07,-1
20,VC1,61.843,-1
20,VC2,37.738,-1
20,VC1-REF,79.336,-1
20,VC2-REF,71.576,-1
20,CNF,3e+07,-1
20,3CNF,3e+07,-1
20,VC1,67.898,-1
20,VC2,54.244,-1
20,VC1-REF,67.296,-1
20,VC2-REF,74.314,-1
25,CNF,3e+07,-1
25,3CNF,3e+07,-1
25,VC1,72.475,-1
25,VC2,50.673,-1
25,VC1-REF,100.577,-1
25,VC2-REF,68.657,-1
25,CNF,3e+07,-1
25,3CNF,3e+07,-1
25,VC1,73.869,-1
25,VC2,66.093,-1
25,VC1-REF,84.089,-1
25,VC2-REF,83.464,-1
25,CNF,3e+07,-1
25,3CNF,3e+07,-1
25,VC1,74.207,-1
25,VC2,56.935,-1
25,VC1-REF,88.291,-1
25,VC2-REF,70.916,-1
25,CNF,3e+07,-1
25,3CNF,3e+07,-1
25,VC1,71.758,-1
25,VC2,48.586,-1
25,VC1-REF,83.349,-1
25,VC2-REF,80.26,-1
25,CNF,3e+07,-1
25,3CNF,3e+07,-1
25,VC1,71.658,-1
25,VC2,53.635,-1
25,VC1-REF,91.731,-1
25,VC2-REF,73.81,-1
25,CNF,3e+07,-1
25,3CNF,3e+07,-1
25,VC1,73.36,-1
25,VC2,63.15,-1
25,VC1-REF,84.517,-1
25,VC2-REF,67.982,-1
25,CNF,3e+07,-1
25,3CNF,3e+07,-1
25,VC1,83.728,-1
25,VC2,54.514,-1
25,VC1-REF,99.883,-1
25,VC2-REF,73.764,-1
25,CNF,3e+07,-1
25,3CNF,3e+07,-1
25,VC1,83.258,-1
25,VC2,52.111,-1
25,VC1-REF,79.783,-1
25,VC2-REF,71.87,-1
25,CNF,3e+07,-1
25,3CNF,3e+07,-1
25,VC1,84.651,-1
25,VC2,56.835,-1
25,VC1-REF,87.279,-1
25,VC2-REF,68.146,-1
25,CNF,3e+07,-1
25,3CNF,3e+07,-1
25,VC1,68.41,-1
25,VC2,52.575,-1
25,VC1-REF,93.932,-1
25,VC2-REF,76.02,-1
30,CNF,3e+07,-1
30,3CNF,3e+07,-1
30,VC1,94.417,-1
30,VC2,54.673,-1
30,VC1-REF,99.944,-1
30,VC2-REF,86.359,-1
30,CNF,3e+07,-1
30,3CNF,3e+07,-1
30,VC1,97.407,-1
30,VC2,57.419,-1
30,VC1-REF,99.281,-1
30,VC2-REF,86.124,-1
30,CNF,3e+07,-1
30,3CNF,3e+07,-1
30,VC1,95.223,-1
30,VC2,60.72,-1
30,VC1-REF,106.446,-1
30,VC2-REF,86.21,-1
30,CNF,3e+07,-1
30,3CNF,3e+07,-1
30,VC1,90.583,-1
30,VC2,57.882,-1
30,VC1-REF,103.687,-1
30,VC2-REF,84.916,-1
30,CNF,3e+07,-1
30,3CNF,3e+07,-1
30,VC1,104.653,-1
30,VC2,99.627,-1
30,VC1-REF,119.278,-1
30,VC2-REF,90.792,-1
30,CNF,3e+07,-1
30,3CNF,3e+07,-1
30,VC1,90.27,-1
30,VC2,57.368,-1
30,VC1-REF,110.602,-1
30,VC2-REF,80.655,-1
30,CNF,3e+07,-1
30,3CNF,3e+07,-1
30,VC1,91.768,-1
30,VC2,64.183,-1
30,VC1-REF,103.495,-1
30,VC2-REF,84.042,-1
30,CNF,3e+07,-1
30,3CNF,3e+07,-1
30,VC1,84.46,-1
30,VC2,69.198,-1
30,VC1-REF,99.287,-1
30,VC2-REF,86.049,-1
30,CNF,3e+07,-1
30,3CNF,3e+07,-1
30,VC1,93.188,-1
30,VC2,63.294,-1
30,VC1-REF,96.026,-1
30,VC2-REF,84.98,-1
30,CNF,3e+07,-1
30,3CNF,3e+07,-1
30,VC1,97.893,-1
30,VC2,54.061,-1
30,VC1-REF,108.547,-1
30,VC2-REF,86.896,-1
35,CNF,3e+07,-1
35,3CNF,3e+07,-1
35,VC1,119.163,-1
35,VC2,69.312,-1
35,VC1-REF,119.552,-1
35,VC2-REF,103.694,-1
35,CNF,3e+07,-1
35,3CNF,3e+07,-1
35,VC1,109.913,-1
35,VC2,61.141,-1
35,VC1-REF,129.026,-1
35,VC2-REF,112.81,-1
35,CNF,3e+07,-1
35,3CNF,3e+07,-1
35,VC1,98.034,-1
35,VC2,61.98,-1
35,VC1-REF,119.964,-1
35,VC2-REF,112.696,-1
35,CNF,3e+07,-1
35,3CNF,3e+07,-1
35,VC1,112.596,-1
35,VC2,64.374,-1
35,VC1-REF,111.637,-1
35,VC2-REF,100.123,-1
35,CNF,3e+07,-1
35,3CNF,3e+07,-1
35,VC1,116.083,-1
35,VC2,72.753,-1
35,VC1-REF,124.025,-1
35,VC2-REF,101.646,-1
35,CNF,3e+07,-1
35,3CNF,3e+07,-1
35,VC1,107.162,-1
35,VC2,68.362,-1
35,VC1-REF,125.886,-1
35,VC2-REF,122.675,-1
35,CNF,3e+07,-1
35,3CNF,3e+07,-1
35,VC1,98.85,-1
35,VC2,66.065,-1
35,VC1-REF,115.516,-1
35,VC2-REF,104.192,-1
35,CNF,3e+07,-1
35,3CNF,3e+07,-1
35,VC1,116.371,-1
35,VC2,70.622,-1
35,VC1-REF,125.717,-1
35,VC2-REF,103.188,-1
35,CNF,3e+07,-1
35,3CNF,3e+07,-1
35,VC1,102.956,-1
35,VC2,68.031,-1
35,VC1-REF,117.846,-1
35,VC2-REF,91.754,-1
35,CNF,3e+07,-1
35,3CNF,3e+07,-1
35,VC1,100.312,-1
35,VC2,69.341,-1
35,VC1-REF,125.55,-1
35,VC2-REF,101.828,-1
40,CNF,3e+07,-1
40,3CNF,3e+07,-1
40,VC1,114.645,-1
40,VC2,86.582,-1
40,VC1-REF,143.055,-1
40,VC2-REF,116.24,-1
40,CNF,3e+07,-1
40,3CNF,3e+07,-1
40,VC1,115.771,-1
40,VC2,70.426,-1
40,VC1-REF,148.098,-1
40,VC2-REF,122.656,-1
40,CNF,3e+07,-1
40,3CNF,3e+07,-1
40,VC1,117.307,-1
40,VC2,75.664,-1
40,VC1-REF,136.869,-1
40,VC2-REF,102.713,-1
40,CNF,3e+07,-1
40,3CNF,3e+07,-1
40,VC1,121.364,-1
40,VC2,97.989,-1
40,VC1-REF,151.095,-1
40,VC2-REF,114.085,-1
40,CNF,3e+07,-1
40,3CNF,3e+07,-1
40,VC1,128.89,-1
40,VC2,74.501,-1
40,VC1-REF,137.03,-1
40,VC2-REF,116.644,-1
40,CNF,3e+07,-1
40,3CNF,3e+07,-1
40,VC1,130.385,-1
40,VC2,84.854,-1
40,VC1-REF,135.405,-1
40,VC2-REF,133.064,-1
40,CNF,3e+07,-1
40,3CNF,3e+07,-1
40,VC1,116.792,-1
40,VC2,71.082,-1
40,VC1-REF,134.379,-1
40,VC2-REF,119.515,-1
40,CNF,3e+07,-1
40,3CNF,3e+07,-1
40,VC1,119.342,-1
40,VC2,79.925,-1
40,VC1-REF,140.589,-1
40,VC2-REF,106.955,-1
40,CNF,3e+07,-1
40,3CNF,3e+07,-1
40,VC1,123.16,-1
40,VC2,73.87,-1
40,VC1-REF,136.154,-1
40,VC2-REF,106.593,-1
40,CNF,3e+07,-1
40,3CNF,3e+07,-1
40,VC1,129.803,-1
40,VC2,73.878,-1
40,VC1-REF,155.966,-1
40,VC2-REF,107.474,-1
45,CNF,3e+07,-1
45,3CNF,3e+07,-1
45,VC1,133.686,-1
45,VC2,75.509,-1
45,VC1-REF,163.072,-1
45,VC2-REF,130.349,-1
45,CNF,3e+07,-1
45,3CNF,3e+07,-1
45,VC1,128.008,-1
45,VC2,94.03,-1
45,VC1-REF,158.335,-1
45,VC2-REF,121.173,-1
45,CNF,3e+07,-1
45,3CNF,3e+07,-1
45,VC1,137.555,-1
45,VC2,97.572,-1
45,VC1-REF,155.076,-1
45,VC2-REF,152.246,-1
45,CNF,3e+07,-1
45,3CNF,3e+07,-1
45,VC1,138.133,-1
45,VC2,97.887,-1
45,VC1-REF,159.203,-1
45,VC2-REF,122.939,-1
45,CNF,3e+07,-1
45,3CNF,3e+07,-1
45,VC1,131.191,-1
45,VC2,81.515,-1
45,VC1-REF,170.821,-1
45,VC2-REF,133.819,-1
45,CNF,3e+07,-1
45,3CNF,3e+07,-1
45,VC1,133.005,-1
45,VC2,79.978,-1
45,VC1-REF,166.645,-1
45,VC2-REF,133.844,-1
45,CNF,3e+07,-1
45,3CNF,3e+07,-1
45,VC1,134.497,-1
45,VC2,86.548,-1
45,VC1-REF,173.927,-1
45,VC2-REF,140.932,-1
45,CNF,3e+07,-1
45,3CNF,3e+07,-1
45,VC1,142.808,-1
45,VC2,87.571,-1
45,VC1-REF,158.249,-1
45,VC2-REF,129.737,-1
45,CNF,3e+07,-1
45,3CNF,3e+07,-1
45,VC1,139.114,-1
45,VC2,87.546,-1
45,VC1-REF,161.549,-1
45,VC2-REF,137.224,-1
45,CNF,3e+07,-1
45,3CNF,3e+07,-1
45,VC1,132.517,-1
45,VC2,82.711,-1
45,VC1-REF,154.911,-1
45,VC2-REF,129.42,-1
50,CNF,3e+07,-1
50,3CNF,3e+07,-1
50,VC1,150.835,-1
50,VC2,100.953,-1
50,VC1-REF,177.154,-1
50,VC2-REF,146.149,-1
50,CNF,3e+07,-1
50,3CNF,3e+07,-1
50,VC1,146.084,-1
50,VC2,90.395,-1
50,VC1-REF,180.27,-1
50,VC2-REF,149.359,-1
50,CNF,3e+07,-1
50,3CNF,3e+07,-1
50,VC1,144.315,-1
50,VC2,109.512,-1
50,VC1-REF,193.332,-1
50,VC2-REF,164.697,-1
50,CNF,3e+07,-1
50,3CNF,3e+07,-1
50,VC1,154.549,-1
50,VC2,88.899,-1
50,VC1-REF,176.693,-1
50,VC2-REF,138.21,-1
50,CNF,3e+07,-1
50,3CNF,3e+07,-1
50,VC1,150.527,-1
50,VC2,106.711,-1
50,VC1-REF,174.329,-1
50,VC2-REF,143.038,-1
50,CNF,3e+07,-1
50,3CNF,3e+07,-1
50,VC1,149.393,-1
50,VC2,92.175,-1
50,VC1-REF,175.55,-1
50,VC2-REF,160.443,-1
50,CNF,3e+07,-1
50,3CNF,3e+07,-1
50,VC1,155.464,-1
50,VC2,99.722,-1
50,VC1-REF,192.166,-1
50,VC2-REF,152.741,-1
50,CNF,3e+07,-1
50,3CNF,3e+07,-1
50,VC1,147.566,-1
50,VC2,87.924,-1
50,VC1-REF,166.776,-1
50,VC2-REF,135.838,-1
50,CNF,3e+07,-1
50,3CNF,3e+07,-1
50,VC1,162.649,-1
50,VC2,93.359,-1
50,VC1-REF,178.749,-1
50,VC2-REF,173.264,-1
50,CNF,3e+07,-1
50,3CNF,3e+07,-1
50,VC1,153.602,-1
50,VC2,89.199,-1
50,VC1-REF,175.703,-1
50,VC2-REF,136.651,-1
