10,VC1,0.052839,1
10,VC2,0.066341,1.6
10,VC1-REF,0.096981,1
10,VC2-REF,0.056734,1.2
10,CNF,13.9648,-1
10,3CNF,15.5844,-1
10,VC1,0.081311,1
10,VC2,0.063142,1.6
10,VC1-REF,0.137666,1
10,VC2-REF,0.117783,1
10,CNF,7.97035,-1
10,3CNF,16.6699,-1
10,VC1,0.088004,1.2
10,VC2,0.063599,1.6
10,VC1-REF,0.094172,1.2
10,VC2-REF,0.095151,1.2
10,CNF,156.52,-1
10,3CNF,171.288,-1
10,VC1,0.125956,1
10,VC2,0.081755,1.33333
10,VC1-REF,0.1716,1
10,VC2-REF,0.149131,1
10,CNF,15.6725,-1
10,3CNF,16.2615,-1
10,VC1,0.075338,1
10,VC2,0.063436,1.2
10,VC1-REF,0.094843,1
10,VC2-REF,0.053524,1
10,CNF,15.1708,-1
10,3CNF,21.4008,-1
10,VC1,0.091588,1
10,VC2,0.063738,1.2
10,VC1-REF,0.140928,1
10,VC2-REF,0.069386,1
10,CNF,9.62956,-1
10,3CNF,24.4393,-1
10,VC1,0.08804,1
10,VC2,0.062912,1.6
10,VC1-REF,0.09472,1
10,VC2-REF,0.100941,1
10,CNF,37.8246,-1
10,3CNF,15.5543,-1
10,VC1,0.093236,1.2
10,VC2,0.075144,1.6
10,VC1-REF,0.121632,1.2
10,VC2-REF,0.093541,1.2
15,CNF,1637.4,-1
15,3CNF,2403.52,-1
15,VC1,0.098353,1
15,VC2,0.077424,1.42857
15,VC1-REF,0.133379,1
15,VC2-REF,0.121598,1
15,CNF,159.406,-1
15,3CNF,184.088,-1
15,VC1,0.101116,1
15,VC2,0.087857,1.33333
15,VC1-REF,0.112047,1
15,VC2-REF,0.074291,1
15,CNF,1507.25,-1
15,3CNF,1062.43,-1
15,VC1,0.071944,1
15,VC2,0.07606,1.71429
15,VC1-REF,0.091896,1
15,VC2-REF,0.094009,1
15,CNF,28191.7,-1
15,3CNF,30000,-1
15,VC1,0.120884,1
15,VC2,0.072829,1.5
15,VC1-REF,0.127291,1
15,VC2-REF,0.07186,1
15,CNF,185.912,-1
15,3CNF,211.311,-1
15,VC1,0.119281,1
15,VC2,0.075669,1.66667
15,VC1-REF,0.103772,1
15,VC2-REF,0.062719,1.16667
15,CNF,30000,-1
15,3CNF,15565.6,-1
15,VC1,0.113079,1
15,VC2,0.07633,1.5
15,VC1-REF,0.093838,1
15,VC2-REF,0.073619,1
15,CNF,1937.06,-1
15,3CNF,2264.22,-1
15,VC1,0.104415,1
15,VC2,0.079859,1.71429
15,VC1-REF,0.095106,1
15,VC2-REF,0.09268,1.14286
15,CNF,1721.97,-1
15,3CNF,973.208,-1
15,VC1,0.093084,1
15,VC2,0.083189,2
15,VC1-REF,0.121388,1
15,VC2-REF,0.0971,1
15,CNF,2659.55,-1
15,3CNF,2290.56,-1
15,VC1,0.102887,1
15,VC2,0.101802,1.42857
15,VC1-REF,0.09785,1
15,VC2-REF,0.06895,1
15,CNF,1518.64,-1
15,3CNF,2756.61,-1
15,VC1,0.108936,1.14286
15,VC2,0.072665,1.71429
15,VC1-REF,0.120519,1
15,VC2-REF,0.147511,1.14286
20,CNF,30000,-1
20,3CNF,30000,-1
20,VC1,0.122323,-1
20,VC2,0.086341,-1
20,VC1-REF,0.142919,-1
20,VC2-REF,0.110009,-1
20,CNF,30000,-1
20,3CNF,30000,-1
20,VC1,0.113104,-1
20,VC2,0.118738,-1
20,VC1-REF,0.13002,-1
20,VC2-REF,0.084154,-1
20,CNF,30000,-1
20,3CNF,30000,-1
20,VC1,0.118569,-1
20,VC2,0.098935,-1
20,VC1-REF,0.148349,-1
20,VC2-REF,0.109485,-1
20,CNF,30000,-1
20,3CNF,30000,-1
20,VC1,0.129623,-1
20,VC2,0.122458,-1
20,VC1-REF,0.126137,-1
20,VC2-REF,0.083813,-1
20,CNF,30000,-1
20,3CNF,30000,-1
20,VC1,0.125145,-1
20,VC2,0.088258,-1
20,VC1-REF,0.14613,-1
20,VC2-REF,0.083341,-1
20,CNF,30000,-1
20,3CNF,30000,-1
20,VC1,0.152769,-1
20,VC2,0.091491,-1
20,VC1-REF,0.130243,-1
20,VC2-REF,0.092803,-1
20,CNF,30000,-1
20,3CNF,30000,-1
20,VC1,0.141532,-1
20,VC2,0.094269,-1
20,VC1-REF,0.122072,-1
20,VC2-REF,0.083038,-1
20,CNF,30000,-1
20,3CNF,30000,-1
20,VC1,0.138435,-1
20,VC2,0.09053,-1
20,VC1-REF,0.125834,-1
20,VC2-REF,0.08495,-1
20,CNF,30000,-1
20,3CNF,30000,-1
20,VC1,0.142408,-1
20,VC2,0.097178,-1
20,VC1-REF,0.127566,-1
20,VC2-REF,0.129653,-1
20,CNF,30000,-1
20,3CNF,30000,-1
20,VC1,0.140439,-1
20,VC2,0.096568,-1
20,VC1-REF,0.12763,-1
20,VC2-REF,0.09854,-1
25,CNF,30000,-1
25,3CNF,30000,-1
25,VC1,0.16312,-1
25,VC2,0.105471,-1
25,VC1-REF,0.153729,-1
25,VC2-REF,0.15561,-1
25,CNF,30000,-1
25,3CNF,30000,-1
25,VC1,0.136213,-1
25,VC2,0.104687,-1
25,VC1-REF,0.183049,-1
25,VC2-REF,0.123754,-1
25,CNF,30000,-1
25,3CNF,30000,-1
25,VC1,0.146622,-1
25,VC2,0.128443,-1
25,VC1-REF,0.172429,-1
25,VC2-REF,0.169384,-1
25,CNF,30000,-1
25,3CNF,30000,-1
25,VC1,0.125957,-1
25,VC2,0.114104,-1
25,VC1-REF,0.262014,-1
25,VC2-REF,0.107452,-1
25,CNF,30000,-1
25,3CNF,30000,-1
25,VC1,0.172941,-1
25,VC2,0.126036,-1
25,VC1-REF,0.161647,-1
25,VC2-REF,0.171671,-1
25,CNF,30000,-1
25,3CNF,30000,-1
25,VC1,0.160864,-1
25,VC2,0.089934,-1
25,VC1-REF,0.171722,-1
25,VC2-REF,0.104551,-1
25,CNF,30000,-1
25,3CNF,30000,-1
25,VC1,0.176615,-1
25,VC2,0.116362,-1
25,VC1-REF,0.196496,-1
25,VC2-REF,0.102002,-1
25,CNF,30000,-1
25,3CNF,30000,-1
25,VC1,0.185863,-1
25,VC2,0.116009,-1
25,VC1-REF,0.156304,-1
25,VC2-REF,0.168477,-1
25,CNF,30000,-1
25,3CNF,30000,-1
25,VC1,0.133141,-1
25,VC2,0.102297,-1
25,VC1-REF,0.199275,-1
25,VC2-REF,0.202936,-1
25,CNF,30000,-1
25,3CNF,30000,-1
25,VC1,0.141791,-1
25,VC2,0.136265,-1
25,VC1-REF,0.152623,-1
25,VC2-REF,0.095443,-1
30,CNF,30000,-1
30,3CNF,30000,-1
30,VC1,0.161144,-1
30,VC2,0.11591,-1
30,VC1-REF,0.195859,-1
30,VC2-REF,0.191176,-1
30,CNF,30000,-1
30,3CNF,30000,-1
30,VC1,0.160485,-1
30,VC2,0.150735,-1
30,VC1-REF,0.18649,-1
30,VC2-REF,0.11372,-1
30,CNF,30000,-1
30,3CNF,30000,-1
30,VC1,0.189394,-1
30,VC2,0.112691,-1
30,VC1-REF,0.185248,-1
30,VC2-REF,0.192019,-1
30,CNF,30000,-1
30,3CNF,30000,-1
30,VC1,0.172055,-1
30,VC2,0.140753,-1
30,VC1-REF,0.309351,-1
30,VC2-REF,0.132942,-1
30,CNF,30000,-1
30,3CNF,30000,-1
30,VC1,0.184124,-1
30,VC2,0.121454,-1
30,VC1-REF,0.179077,-1
30,VC2-REF,0.190383,-1
30,CNF,30000,-1
30,3CNF,30000,-1
30,VC1,0.157189,-1
30,VC2,0.117058,-1
30,VC1-REF,0.200354,-1
30,VC2-REF,0.122266,-1
30,CNF,30000,-1
30,3CNF,30000,-1
30,VC1,0.190596,-1
30,VC2,0.115172,-1
30,VC1-REF,0.185012,-1
30,VC2-REF,0.191997,-1
30,CNF,30000,-1
30,3CNF,30000,-1
30,VC1,0.153115,-1
30,VC2,0.116195,-1
30,VC1-REF,0.205675,-1
30,VC2-REF,0.192898,-1
30,CNF,30000,-1
30,3CNF,30000,-1
30,VC1,0.177701,-1
30,VC2,0.164009,-1
30,VC1-REF,0.18922,-1
30,VC2-REF,0.189275,-1
30,CNF,30000,-1
30,3CNF,30000,-1
30,VC1,0.168017,-1
30,VC2,0.114345,-1
30,VC1-REF,0.198426,-1
30,VC2-REF,0.184188,-1
35,CNF,30000,-1
35,3CNF,30000,-1
35,VC1,0.179541,-1
35,VC2,0.198395,-1
35,VC1-REF,0.213996,-1
35,VC2-REF,0.23362,-1
35,CNF,30000,-1
35,3CNF,30000,-1
35,VC1,0.170877,-1
35,VC2,0.13887,-1
35,VC1-REF,0.235608,-1
35,VC2-REF,0.204705,-1
35,CNF,30000,-1
35,3CNF,30000,-1
35,VC1,0.183685,-1
35,VC2,0.148866,-1
35,VC1-REF,0.207629,-1
35,VC2-REF,0.205428,-1
35,CNF,30000,-1
35,3CNF,30000,-1
35,VC1,0.196992,-1
35,VC2,0.128926,-1
35,VC1-REF,0.225584,-1
35,VC2-REF,0.214584,-1
35,CNF,30000,-1
35,3CNF,30000,-1
35,VC1,0.187418,-1
35,VC2,0.160174,-1
35,VC1-REF,0.215751,-1
35,VC2-REF,0.272478,-1
35,CNF,30000,-1
35,3CNF,30000,-1
35,VC1,0.182961,-1
35,VC2,0.132504,-1
35,VC1-REF,0.232481,-1
35,VC2-REF,0.228292,-1
35,CNF,30000,-1
35,3CNF,30000,-1
35,VC1,0.163005,-1
35,VC2,0.145634,-1
35,VC1-REF,0.205205,-1
35,VC2-REF,0.202362,-1
35,CNF,30000,-1
35,3CNF,30000,-1
35,VC1,0.183587,-1
35,VC2,0.123994,-1
35,VC1-REF,0.224675,-1
35,VC2-REF,0.211024,-1
35,CNF,30000,-1
35,3CNF,30000,-1
35,VC1,0.180886,-1
35,VC2,0.14788,-1
35,VC1-REF,0.210295,-1
35,VC2-REF,0.202583,-1
35,CNF,30000,-1
35,3CNF,30000,-1
35,VC1,0.209061,-1
35,VC2,0.115018,-1
35,VC1-REF,0.209584,-1
35,VC2-REF,0.200173,-1
40,CNF,30000,-1
40,3CNF,30000,-1
40,VC1,0.20696,-1
40,VC2,0.144248,-1
40,VC1-REF,0.262325,-1
40,VC2-REF,0.268368,-1
40,CNF,30000,-1
40,3CNF,30000,-1
40,VC1,0.198304,-1
40,VC2,0.16609,-1
40,VC1-REF,0.235444,-1
40,VC2-REF,0.248285,-1
40,CNF,30000,-1
40,3CNF,30000,-1
40,VC1,0.223142,-1
40,VC2,0.129877,-1
40,VC1-REF,0.254241,-1
40,VC2-REF,0.148615,-1
40,CNF,30000,-1
40,3CNF,30000,-1
40,VC1,0.257811,-1
40,VC2,0.180727,-1
40,VC1-REF,0.216231,-1
40,VC2-REF,0.299079,-1
40,CNF,30000,-1
40,3CNF,30000,-1
40,VC1,0.18854,-1
40,VC2,0.144547,-1
40,VC1-REF,0.29647,-1
40,VC2-REF,0.278171,-1
40,CNF,30000,-1
40,3CNF,30000,-1
40,VC1,0.169828,-1
40,VC2,0.195864,-1
40,VC1-REF,0.219058,-1
40,VC2-REF,0.195173,-1
40,CNF,30000,-1
40,3CNF,30000,-1
40,VC1,0.23543,-1
40,VC2,0.111327,-1
40,VC1-REF,0.228973,-1
40,VC2-REF,0.244499,-1
40,CNF,30000,-1
40,3CNF,30000,-1
40,VC1,0.198015,-1
40,VC2,0.130435,-1
40,VC1-REF,0.349352,-1
40,VC2-REF,0.156236,-1
40,CNF,30000,-1
40,3CNF,30000,-1
40,VC1,0.2248,-1
40,VC2,0.133679,-1
40,VC1-REF,0.234793,-1
40,VC2-REF,0.22438,-1
40,CNF,30000,-1
40,3CNF,30000,-1
40,VC1,0.21446,-1
40,VC2,0.13904,-1
40,VC1-REF,0.271067,-1
40,VC2-REF,0.176896,-1
45,CNF,30000,-1
45,3CNF,30000,-1
45,VC1,0.255075,-1
45,VC2,0.152411,-1
45,VC1-REF,0.265487,-1
45,VC2-REF,0.194244,-1
45,CNF,30000,-1
45,3CNF,30000,-1
45,VC1,0.221289,-1
45,VC2,0.146263,-1
45,VC1-REF,0.265627,-1
45,VC2-REF,0.183357,-1
45,CNF,30000,-1
45,3CNF,30000,-1
45,VC1,0.242345,-1
45,VC2,0.147069,-1
45,VC1-REF,0.263899,-1
45,VC2-REF,0.208939,-1
45,CNF,30000,-1
45,3CNF,30000,-1
45,VC1,0.21579,-1
45,VC2,0.127837,-1
45,VC1-REF,0.271556,-1
45,VC2-REF,0.185806,-1
45,CNF,30000,-1
45,3CNF,30000,-1
45,VC1,0.234035,-1
45,VC2,0.17817,-1
45,VC1-REF,0.259215,-1
45,VC2-REF,0.202735,-1
45,CNF,30000,-1
45,3CNF,30000,-1
45,VC1,0.233586,-1
45,VC2,0.178129,-1
45,VC1-REF,0.317788,-1
45,VC2-REF,0.254422,-1
45,CNF,30000,-1
45,3CNF,30000,-1
45,VC1,0.241797,-1
45,VC2,0.199347,-1
45,VC1-REF,0.261092,-1
45,VC2-REF,0.192775,-1
45,CNF,30000,-1
45,3CNF,30000,-1
45,VC1,0.438055,-1
45,VC2,0.28459,-1
45,VC1-REF,0.37335,-1
45,VC2-REF,0.264695,-1
45,CNF,30000,-1
45,3CNF,30000,-1
45,VC1,0.2473,-1
45,VC2,0.180514,-1
45,VC1-REF,0.256585,-1
45,VC2-REF,0.221437,-1
45,CNF,30000,-1
45,3CNF,30000,-1
45,VC1,0.236003,-1
45,VC2,0.151085,-1
45,VC1-REF,0.288406,-1
45,VC2-REF,0.204766,-1
50,CNF,30000,-1
50,3CNF,30000,-1
50,VC1,0.253227,-1
50,VC2,0.155447,-1
50,VC1-REF,0.286883,-1
50,VC2-REF,0.245644,-1
50,CNF,30000,-1
50,3CNF,30000,-1
50,VC1,0.270121,-1
50,VC2,0.162913,-1
50,VC1-REF,0.299242,-1
50,VC2-REF,0.2139,-1
50,CNF,30000,-1
50,3CNF,30000,-1
50,VC1,0.272187,-1
50,VC2,0.162992,-1
50,VC1-REF,0.300101,-1
50,VC2-REF,0.231393,-1
50,CNF,30000,-1
50,3CNF,30000,-1
50,VC1,0.246936,-1
50,VC2,0.172802,-1
50,VC1-REF,0.301293,-1
50,VC2-REF,0.219497,-1
50,CNF,30000,-1
50,3CNF,30000,-1
50,VC1,0.244626,-1
50,VC2,0.163972,-1
50,VC1-REF,0.263216,-1
50,VC2-REF,0.244371,-1
50,CNF,30000,-1
50,3CNF,30000,-1
50,VC1,0.2847,-1
50,VC2,0.139728,-1
50,VC1-REF,0.266964,-1
50,VC2-REF,0.219396,-1
50,CNF,30000,-1
50,3CNF,30000,-1
50,VC1,0.241694,-1
50,VC2,0.169539,-1
50,VC1-REF,0.30373,-1
50,VC2-REF,0.229071,-1
50,CNF,30000,-1
50,3CNF,30000,-1
50,VC1,0.236089,-1
50,VC2,0.165945,-1
50,VC1-REF,0.272457,-1
50,VC2-REF,0.213932,-1
50,CNF,30000,-1
50,3CNF,30000,-1
50,VC1,0.332737,-1
50,VC2,0.230945,-1
50,VC1-REF,0.4152,-1
50,VC2-REF,0.322364,-1
50,CNF,30000,-1
50,3CNF,30000,-1
50,VC1,0.253784,-1
50,VC2,0.162264,-1
50,VC1-REF,0.280016,-1
50,VC2-REF,0.219414,-1
